invoice_id,supplier_id,store_id,invoice_date,received_date,processed_date,invoice_amount,expected_amount,status,assigned_employee,processing_tat_days,discrepancy_amount,absolute_discrepancy,sla_breach
INV000212,SUP012,ST407,2014-02-05,2014-02-10,2014-02-16,699.02,730.71,Processed Late,EMP028,6,-31.69,31.69,True
INV000213,SUP001,ST271,2014-02-05,2014-02-12,2014-02-24,11.16,11.16,Pending / Delayed,EMP018,12,0.0,0.0,True
INV000214,SUP012,ST269,2014-02-05,2014-02-10,2014-02-14,1910.4,1910.4,Processed Late,EMP006,4,0.0,0.0,True
INV000215,SUP004,ST483,2014-02-05,2014-02-11,2014-02-13,86.84,86.84,Processed,EMP015,2,0.0,0.0,False
INV000216,SUP010,ST227,2014-02-05,2014-02-09,2014-02-11,37.81,37.81,Processed,EMP004,2,0.0,0.0,False
INV000217,SUP005,ST419,2014-02-05,2014-02-08,2014-02-10,741.76,741.76,Processed,EMP010,2,0.0,0.0,False
INV000218,SUP005,ST505,2014-02-05,2014-02-13,2014-02-15,24.93,24.93,Processed,EMP003,2,0.0,0.0,False
INV000219,SUP003,ST398,2014-02-05,2014-02-13,2014-02-18,44.46,44.46,Processed Late,EMP030,5,0.0,0.0,True
INV000220,SUP012,ST159,2014-02-05,2014-02-12,2014-02-13,190.43,203.87,Processed,EMP021,1,-13.44,13.44,False
INV000221,SUP010,ST418,2014-02-05,2014-02-11,2014-02-15,89.55,89.55,Processed Late,EMP002,4,0.0,0.0,True
INV000222,SUP008,ST242,2014-02-05,2014-02-13,2014-02-14,52.0,52.0,Processed,EMP018,1,0.0,0.0,False
INV000223,SUP011,ST368,2014-02-05,2014-02-09,2014-02-11,171.86,171.86,Processed,EMP021,2,0.0,0.0,False
INV000224,SUP002,ST466,2014-02-05,2014-02-13,2014-02-15,950.8,950.8,Processed,EMP019,2,0.0,0.0,False
INV000225,SUP010,ST022,2014-02-05,2014-02-12,2014-02-15,35.12,35.12,Processed,EMP001,3,0.0,0.0,False
INV000226,SUP003,ST579,2014-02-05,2014-02-11,2014-02-22,45.6,45.6,Pending / Delayed,EMP002,11,0.0,0.0,True
INV000227,SUP004,ST239,2014-02-05,2014-02-09,2014-02-10,67.26,67.26,Processed,EMP005,1,0.0,0.0,False
INV000228,SUP010,ST003,2014-02-05,2014-02-12,2014-02-13,337.86,337.86,Processed,EMP023,1,0.0,0.0,False
INV000229,SUP009,ST257,2014-02-05,2014-02-11,2014-02-12,1646.94,1646.94,Processed,EMP005,1,0.0,0.0,False
INV000230,SUP006,ST244,2014-02-05,2014-02-11,2014-02-14,4.32,4.32,Processed,EMP010,3,0.0,0.0,False
INV000231,SUP001,ST130,2014-02-05,2014-02-10,2014-02-12,3.42,3.42,Processed,EMP018,2,0.0,0.0,False
INV000232,SUP008,ST460,2014-02-05,2014-02-09,2014-02-10,948.5,948.5,Processed,EMP022,1,0.0,0.0,False
INV000233,SUP009,ST227,2014-02-05,2014-02-12,2014-02-16,1198.2,1198.2,Processed Late,EMP008,4,0.0,0.0,True
INV000234,SUP011,ST032,2014-02-05,2014-02-10,2014-02-15,37.08,37.08,Processed Late,EMP024,5,0.0,0.0,True
INV000235,SUP002,ST503,2014-02-05,2014-02-12,2014-02-15,596.26,596.26,Processed,EMP011,3,0.0,0.0,False
INV000236,SUP003,ST068,2014-02-05,2014-02-10,2014-02-13,8.08,8.08,Processed,EMP023,3,0.0,0.0,False
INV000237,SUP006,ST391,2014-02-05,2014-02-11,2014-02-13,29.6,29.6,Processed,EMP022,2,0.0,0.0,False
INV000238,SUP010,ST441,2014-02-05,2014-02-10,2014-02-15,21.78,21.78,Processed Late,EMP012,5,0.0,0.0,True
INV000239,SUP011,ST565,2014-02-05,2014-02-11,2014-02-17,16.85,16.85,Processed Late,EMP019,6,0.0,0.0,True
INV000240,SUP007,ST348,2014-02-05,2014-02-09,2014-02-11,18.72,18.72,Processed,EMP029,2,0.0,0.0,False
INV000241,SUP006,ST438,2014-02-20,2014-02-23,2014-02-25,267.3,267.3,Processed,EMP002,2,0.0,0.0,False
INV000242,SUP003,ST486,2014-02-20,2014-02-26,2014-03-04,14.9,14.9,Processed Late,EMP002,6,0.0,0.0,True
INV000243,SUP002,ST382,2014-02-20,2014-02-24,2014-02-27,74.84,74.84,Processed,EMP026,3,0.0,0.0,False
INV000244,SUP009,ST576,2014-02-20,2014-02-27,2014-03-01,158.13,158.13,Processed,EMP022,2,0.0,0.0,False
INV000245,SUP014,ST434,2014-02-20,2014-02-23,2014-02-26,13.6,13.6,Processed,EMP005,3,0.0,0.0,False
INV000246,SUP010,ST520,2014-02-20,2014-02-24,2014-02-28,693.77,693.77,Processed Late,EMP027,4,0.0,0.0,True
INV000247,SUP002,ST359,2014-02-20,2014-02-23,2014-03-04,1671.1,1671.1,Pending / Delayed,EMP029,9,0.0,0.0,True
INV000248,SUP010,ST232,2014-02-20,2014-02-27,2014-03-01,17.75,17.75,Processed,EMP027,2,0.0,0.0,False
INV000249,SUP014,ST629,2014-02-20,2014-02-28,2014-03-02,53.77,53.77,Processed,EMP004,2,0.0,0.0,False
INV000250,SUP005,ST317,2014-02-20,2014-02-28,2014-03-06,332.4,332.4,Processed Late,EMP029,6,0.0,0.0,True
INV000251,SUP003,ST580,2014-02-20,2014-02-23,2014-02-26,6.3,6.3,Processed,EMP021,3,0.0,0.0,False
INV000252,SUP001,ST094,2014-02-20,2014-02-25,2014-03-02,67.86,67.86,Processed Late,EMP027,5,0.0,0.0,True
INV000253,SUP006,ST162,2014-02-20,2014-02-23,2014-02-27,2660.42,2660.42,Processed Late,EMP021,4,0.0,0.0,True
INV000254,SUP010,ST611,2014-02-20,2014-02-26,2014-02-27,417.84,417.84,Processed,EMP013,1,0.0,0.0,False
INV000255,SUP010,ST051,2014-02-20,2014-02-23,2014-02-25,1303.08,1303.08,Processed,EMP025,2,0.0,0.0,False
INV000256,SUP008,ST622,2014-02-20,2014-02-25,2014-02-27,43.68,43.68,Processed,EMP014,2,0.0,0.0,False
INV000257,SUP009,ST117,2014-02-20,2014-02-27,2014-02-28,55.7,55.7,Processed,EMP018,1,0.0,0.0,False
INV000258,SUP011,ST608,2014-02-20,2014-02-23,2014-02-26,438.05,438.05,Processed,EMP028,3,0.0,0.0,False
INV000259,SUP007,ST614,2014-02-20,2014-02-24,2014-02-25,296.12,296.12,Processed,EMP019,1,0.0,0.0,False
INV000260,SUP004,ST141,2014-02-20,2014-02-26,2014-03-01,96.56,96.56,Processed,EMP004,3,0.0,0.0,False
INV000261,SUP008,ST441,2014-02-20,2014-02-23,2014-02-25,2352.0,2352.0,Processed,EMP020,2,0.0,0.0,False
INV000262,SUP004,ST513,2014-02-20,2014-02-28,2014-03-02,699.16,699.16,Processed,EMP015,2,0.0,0.0,False
INV000263,SUP014,ST044,2014-02-20,2014-02-27,2014-03-11,2739.62,2739.62,Pending / Delayed,EMP006,12,0.0,0.0,True
INV000264,SUP014,ST321,2014-02-20,2014-02-25,2014-02-27,2396.48,2396.48,Processed,EMP021,2,0.0,0.0,False
INV000265,SUP011,ST428,2014-02-20,2014-02-26,2014-02-28,97.8,97.8,Processed,EMP028,2,0.0,0.0,False
INV000266,SUP006,ST176,2014-02-20,2014-02-27,2014-03-03,618.1,618.1,Processed Late,EMP024,4,0.0,0.0,True
INV000267,SUP014,ST109,2014-02-20,2014-02-28,2014-03-03,247.91,247.91,Processed,EMP002,3,0.0,0.0,False
INV000268,SUP002,ST406,2014-02-20,2014-02-28,2014-03-12,715.4,715.4,Pending / Delayed,EMP019,12,0.0,0.0,True
INV000269,SUP013,ST173,2014-02-20,2014-02-26,2014-03-06,29.88,29.88,Pending / Delayed,EMP013,8,0.0,0.0,True
INV000270,SUP004,ST358,2014-02-20,2014-02-27,2014-02-28,661.55,661.55,Processed,EMP018,1,0.0,0.0,False
INV000271,SUP003,ST263,2014-02-20,2014-02-27,2014-03-05,183.66,183.66,Processed Late,EMP026,6,0.0,0.0,True
INV000272,SUP011,ST078,2014-02-20,2014-02-28,2014-03-03,17.34,17.34,Processed,EMP021,3,0.0,0.0,False
INV000273,SUP010,ST594,2014-02-20,2014-02-28,2014-03-02,41.08,39.27,Processed,EMP006,2,1.81,1.81,False
INV000274,SUP010,ST331,2014-02-20,2014-02-28,2014-03-09,45.8,45.8,Pending / Delayed,EMP014,9,0.0,0.0,True
INV000275,SUP008,ST311,2014-02-20,2014-02-28,2014-03-03,82.88,82.88,Processed,EMP030,3,0.0,0.0,False
INV000276,SUP002,ST318,2014-02-20,2014-02-25,2014-03-05,197.31,197.31,Pending / Delayed,EMP020,8,0.0,0.0,True
INV000277,SUP014,ST294,2014-02-20,2014-02-25,2014-03-06,3.42,3.42,Pending / Delayed,EMP008,9,0.0,0.0,True
INV000278,SUP009,ST394,2014-02-20,2014-02-28,2014-03-05,235.68,235.68,Processed Late,EMP024,5,0.0,0.0,True
INV000279,SUP012,ST043,2014-02-20,2014-02-23,2014-03-07,216.6,216.6,Pending / Delayed,EMP024,12,0.0,0.0,True
INV000280,SUP006,ST620,2014-02-20,2014-02-28,2014-03-03,107.4,107.4,Processed,EMP017,3,0.0,0.0,False
INV000281,SUP008,ST106,2014-02-20,2014-02-25,2014-02-26,13.15,13.38,Processed,EMP007,1,-0.23,0.23,False
INV000282,SUP003,ST041,2014-02-20,2014-02-26,2014-03-03,635.84,635.84,Processed Late,EMP019,5,0.0,0.0,True
INV000283,SUP009,ST536,2014-02-20,2014-02-27,2014-03-01,35.68,35.68,Processed,EMP008,2,0.0,0.0,False
INV000284,SUP005,ST397,2014-02-20,2014-02-23,2014-02-26,133.12,133.12,Processed,EMP030,3,0.0,0.0,False
INV000285,SUP001,ST343,2014-02-20,2014-02-27,2014-03-02,37.8,37.8,Processed,EMP002,3,0.0,0.0,False
INV000286,SUP007,ST291,2014-02-20,2014-02-23,2014-02-26,23.75,23.75,Processed,EMP027,3,0.0,0.0,False
INV000287,SUP010,ST145,2014-02-20,2014-02-25,2014-02-26,554.58,554.58,Processed,EMP029,1,0.0,0.0,False
INV000288,SUP012,ST087,2014-02-20,2014-02-23,2014-02-24,37.66,37.66,Processed,EMP004,1,0.0,0.0,False
INV000289,SUP006,ST131,2014-02-20,2014-02-24,2014-02-26,155.26,155.26,Processed,EMP007,2,0.0,0.0,False
INV000290,SUP001,ST372,2014-02-20,2014-02-25,2014-03-03,115.8,115.8,Processed Late,EMP008,6,0.0,0.0,True
INV000291,SUP013,ST498,2014-02-20,2014-02-26,2014-03-03,127.2,127.2,Processed Late,EMP015,5,0.0,0.0,True
INV000292,SUP005,ST104,2014-02-20,2014-02-28,2014-03-02,16.11,16.14,Processed,EMP029,2,-0.03,0.03,False
INV000293,SUP015,ST540,2014-02-20,2014-02-23,2014-02-25,1161.09,1161.09,Processed,EMP007,2,0.0,0.0,False
INV000294,SUP010,ST135,2014-02-20,2014-02-24,2014-02-27,93.72,93.72,Processed,EMP004,3,0.0,0.0,False
INV000295,SUP014,ST170,2014-02-20,2014-02-25,2014-03-06,10.92,10.92,Pending / Delayed,EMP025,9,0.0,0.0,True
INV000296,SUP012,ST244,2014-02-20,2014-02-23,2014-02-24,6922.5,6922.5,Processed,EMP002,1,0.0,0.0,False
INV000297,SUP013,ST460,2014-02-20,2014-02-26,2014-02-27,36.31,38.06,Processed,EMP003,1,-1.75,1.75,False
INV000298,SUP013,ST481,2014-02-20,2014-02-23,2014-02-24,43.92,43.92,Processed,EMP030,1,0.0,0.0,False
INV000299,SUP008,ST289,2014-02-20,2014-02-27,2014-03-05,32.2,32.2,Processed Late,EMP027,6,0.0,0.0,True
INV000300,SUP003,ST205,2014-02-20,2014-02-24,2014-02-28,2082.24,2082.24,Processed Late,EMP026,4,0.0,0.0,True
INV000301,SUP008,ST381,2014-02-20,2014-02-25,2014-03-03,213.0,213.0,Processed Late,EMP007,6,0.0,0.0,True
INV000302,SUP005,ST086,2014-02-20,2014-02-23,2014-03-03,30.6,30.6,Pending / Delayed,EMP030,8,0.0,0.0,True
INV000303,SUP003,ST448,2014-02-20,2014-02-27,2014-03-02,233.76,233.76,Processed,EMP023,3,0.0,0.0,False
INV000304,SUP015,ST028,2014-02-20,2014-02-23,2014-02-24,44.16,44.16,Processed,EMP018,1,0.0,0.0,False
INV000305,SUP004,ST396,2014-02-20,2014-02-27,2014-02-28,30.52,30.52,Processed,EMP013,1,0.0,0.0,False
INV000306,SUP015,ST102,2014-02-20,2014-02-24,2014-02-27,761.4,761.4,Processed,EMP022,3,0.0,0.0,False
INV000307,SUP005,ST484,2014-02-20,2014-02-23,2014-03-01,116.34,116.34,Processed Late,EMP005,6,0.0,0.0,True
INV000308,SUP001,ST082,2014-02-20,2014-02-27,2014-03-02,43.86,43.86,Processed,EMP004,3,0.0,0.0,False
INV000309,SUP009,ST624,2014-02-20,2014-02-23,2014-03-07,1754.72,1754.72,Pending / Delayed,EMP030,12,0.0,0.0,True
INV000310,SUP004,ST309,2014-02-20,2014-02-27,2014-02-28,15.9,15.9,Processed,EMP007,1,0.0,0.0,False
INV000311,SUP013,ST469,2014-02-20,2014-02-23,2014-02-28,23.76,23.76,Processed Late,EMP025,5,0.0,0.0,True
INV000312,SUP001,ST528,2014-02-20,2014-02-28,2014-03-05,687.82,687.82,Processed Late,EMP008,5,0.0,0.0,True
INV000313,SUP001,ST630,2014-02-20,2014-02-23,2014-02-24,89.28,89.28,Processed,EMP018,1,0.0,0.0,False
INV000314,SUP011,ST088,2014-02-20,2014-02-23,2014-02-26,126.6,126.6,Processed,EMP007,3,0.0,0.0,False
INV000315,SUP009,ST520,2014-02-20,2014-02-27,2014-03-02,24.72,24.72,Processed,EMP024,3,0.0,0.0,False
INV000316,SUP008,ST045,2014-02-20,2014-02-27,2014-03-01,42.7,42.7,Processed,EMP022,2,0.0,0.0,False
INV000317,SUP006,ST070,2014-02-20,2014-02-23,2014-02-26,61.1,61.1,Processed,EMP011,3,0.0,0.0,False
INV000318,SUP012,ST341,2014-02-20,2014-02-28,2014-03-01,587.85,587.85,Processed,EMP025,1,0.0,0.0,False
INV000319,SUP014,ST180,2014-02-20,2014-02-26,2014-02-28,182.78,182.78,Processed,EMP014,2,0.0,0.0,False
INV000320,SUP013,ST139,2014-02-20,2014-02-26,2014-03-03,66.13,66.13,Processed Late,EMP022,5,0.0,0.0,True
INV000321,SUP004,ST045,2014-03-05,2014-03-11,2014-03-12,213.76,213.76,Processed,EMP022,1,0.0,0.0,False
INV000322,SUP009,ST408,2014-03-05,2014-03-13,2014-03-14,999.84,999.84,Processed,EMP019,1,0.0,0.0,False
INV000323,SUP011,ST196,2014-03-05,2014-03-08,2014-03-13,857.4,857.4,Processed Late,EMP030,5,0.0,0.0,True
INV000324,SUP006,ST280,2014-03-05,2014-03-09,2014-03-12,7.44,7.44,Processed,EMP018,3,0.0,0.0,False
INV000325,SUP007,ST451,2014-03-05,2014-03-12,2014-03-14,788.32,788.32,Processed,EMP029,2,0.0,0.0,False
INV000326,SUP008,ST377,2014-03-05,2014-03-13,2014-03-16,13.16,13.16,Processed,EMP017,3,0.0,0.0,False
INV000327,SUP002,ST441,2014-03-05,2014-03-08,2014-03-10,17039.96,17039.96,Processed,EMP008,2,0.0,0.0,False
INV000328,SUP006,ST106,2014-03-05,2014-03-08,2014-03-11,280.35,280.35,Processed,EMP003,3,0.0,0.0,False
INV000329,SUP010,ST437,2014-03-05,2014-03-11,2014-03-14,100.21,100.21,Processed,EMP001,3,0.0,0.0,False
INV000330,SUP001,ST362,2014-03-05,2014-03-10,2014-03-11,245.28,245.28,Processed,EMP025,1,0.0,0.0,False
INV000331,SUP013,ST059,2014-03-05,2014-03-11,2014-03-22,31.0,31.0,Pending / Delayed,EMP004,11,0.0,0.0,True
INV000332,SUP013,ST164,2014-03-05,2014-03-12,2014-03-15,589.54,589.54,Processed,EMP005,3,0.0,0.0,False
INV000333,SUP002,ST242,2014-03-05,2014-03-13,2014-03-14,35.2,35.2,Processed,EMP027,1,0.0,0.0,False
INV000334,SUP001,ST620,2014-03-05,2014-03-10,2014-03-12,32.76,32.76,Processed,EMP022,2,0.0,0.0,False
INV000335,SUP006,ST455,2014-03-05,2014-03-10,2014-03-12,3068.06,2896.64,Processed,EMP021,2,171.42,171.42,False
INV000336,SUP007,ST322,2014-03-05,2014-03-08,2014-03-09,19.74,19.74,Processed,EMP016,1,0.0,0.0,False
INV000337,SUP003,ST512,2014-03-05,2014-03-08,2014-03-10,35.15,35.15,Processed,EMP030,2,0.0,0.0,False
INV000338,SUP013,ST267,2014-03-05,2014-03-11,2014-03-14,36.67,36.67,Processed,EMP015,3,0.0,0.0,False
INV000339,SUP008,ST205,2014-03-05,2014-03-10,2014-03-11,518.65,518.65,Processed,EMP003,1,0.0,0.0,False
INV000340,SUP015,ST456,2014-03-05,2014-03-08,2014-03-12,7.88,7.88,Processed Late,EMP004,4,0.0,0.0,True
INV000341,SUP012,ST067,2014-03-05,2014-03-13,2014-03-16,93.82,94.68,Processed,EMP015,3,-0.86,0.86,False
INV000342,SUP014,ST162,2014-03-05,2014-03-11,2014-03-14,320.54,320.54,Processed,EMP019,3,0.0,0.0,False
INV000343,SUP002,ST206,2014-03-05,2014-03-08,2014-03-11,1104.09,1104.09,Processed,EMP011,3,0.0,0.0,False
INV000344,SUP009,ST587,2014-03-05,2014-03-13,2014-03-15,144.5,144.5,Processed,EMP006,2,0.0,0.0,False
INV000345,SUP015,ST089,2014-03-05,2014-03-08,2014-03-15,41.04,41.04,Pending / Delayed,EMP020,7,0.0,0.0,True
INV000346,SUP012,ST491,2014-03-05,2014-03-08,2014-03-16,1043.7,1043.7,Pending / Delayed,EMP027,8,0.0,0.0,True
INV000347,SUP002,ST129,2014-03-05,2014-03-10,2014-03-12,121.5,121.5,Processed,EMP030,2,0.0,0.0,False
INV000348,SUP011,ST530,2014-03-05,2014-03-13,2014-03-16,917.28,917.28,Processed,EMP002,3,0.0,0.0,False
INV000349,SUP003,ST133,2014-03-05,2014-03-13,2014-03-16,1864.09,1864.09,Processed,EMP026,3,0.0,0.0,False
INV000350,SUP009,ST157,2014-03-05,2014-03-10,2014-03-11,10.85,10.26,Processed,EMP022,1,0.59,0.59,False
INV000351,SUP012,ST231,2014-03-05,2014-03-11,2014-03-17,165.76,165.76,Processed Late,EMP029,6,0.0,0.0,True
INV000352,SUP005,ST202,2014-03-05,2014-03-11,2014-03-16,17.27,17.27,Processed Late,EMP029,5,0.0,0.0,True
INV000353,SUP010,ST547,2014-03-05,2014-03-10,2014-03-12,563.22,563.22,Processed,EMP028,2,0.0,0.0,False
INV000354,SUP010,ST158,2014-03-05,2014-03-09,2014-03-12,32.48,32.48,Processed,EMP016,3,0.0,0.0,False
INV000355,SUP010,ST043,2014-03-05,2014-03-10,2014-03-13,5208.52,4936.44,Processed,EMP005,3,272.08,272.08,False
INV000356,SUP013,ST591,2014-03-05,2014-03-11,2014-03-13,63.78,63.78,Processed,EMP005,2,0.0,0.0,False
INV000357,SUP007,ST032,2014-03-05,2014-03-13,2014-03-14,72.32,72.32,Processed,EMP026,1,0.0,0.0,False
INV000358,SUP005,ST495,2014-03-05,2014-03-08,2014-03-11,1454.45,1454.45,Processed,EMP030,3,0.0,0.0,False
INV000359,SUP002,ST062,2014-03-05,2014-03-09,2014-03-12,88.76,88.76,Processed,EMP001,3,0.0,0.0,False
INV000360,SUP004,ST349,2014-03-05,2014-03-13,2014-03-14,761.1,761.1,Processed,EMP020,1,0.0,0.0,False
INV000361,SUP006,ST354,2014-03-05,2014-03-10,2014-03-13,39.24,39.24,Processed,EMP014,3,0.0,0.0,False
INV000362,SUP002,ST327,2014-03-05,2014-03-08,2014-03-13,371.15,371.15,Processed Late,EMP002,5,0.0,0.0,True
INV000363,SUP004,ST145,2014-03-05,2014-03-11,2014-03-16,32.7,32.7,Processed Late,EMP029,5,0.0,0.0,True
INV000364,SUP014,ST631,2014-03-05,2014-03-13,2014-03-16,299.75,299.75,Processed,EMP005,3,0.0,0.0,False
INV000365,SUP015,ST592,2014-03-05,2014-03-12,2014-03-21,15.61,15.61,Pending / Delayed,EMP011,9,0.0,0.0,True
INV000366,SUP009,ST479,2014-03-05,2014-03-09,2014-03-12,223.79,223.79,Processed,EMP028,3,0.0,0.0,False
INV000367,SUP007,ST518,2014-03-05,2014-03-10,2014-03-12,1411.68,1411.68,Processed,EMP014,2,0.0,0.0,False
INV000368,SUP001,ST052,2014-03-05,2014-03-12,2014-03-14,16.38,16.48,Processed,EMP005,2,-0.1,0.1,False
INV000369,SUP001,ST111,2014-03-05,2014-03-10,2014-03-16,60.99,57.63,Processed Late,EMP016,6,3.36,3.36,True
INV000370,SUP013,ST413,2014-03-05,2014-03-12,2014-03-15,203.7,203.7,Processed,EMP001,3,0.0,0.0,False
INV000371,SUP009,ST200,2014-03-05,2014-03-13,2014-03-16,225.26,225.26,Processed,EMP005,3,0.0,0.0,False
INV000372,SUP009,ST462,2014-03-05,2014-03-13,2014-03-16,34.98,34.98,Processed,EMP028,3,0.0,0.0,False
INV000373,SUP002,ST404,2014-03-05,2014-03-09,2014-03-11,229.65,229.65,Processed,EMP004,2,0.0,0.0,False
INV000374,SUP006,ST148,2014-03-05,2014-03-13,2014-03-16,122.81,120.0,Processed,EMP008,3,2.81,2.81,False
INV000375,SUP001,ST047,2014-03-05,2014-03-11,2014-03-14,370.08,370.08,Processed,EMP010,3,0.0,0.0,False
INV000376,SUP009,ST468,2014-03-05,2014-03-09,2014-03-19,3207.72,3207.72,Pending / Delayed,EMP006,10,0.0,0.0,True
INV000377,SUP015,ST628,2014-03-05,2014-03-11,2014-03-15,43.02,43.02,Processed Late,EMP027,4,0.0,0.0,True
INV000378,SUP012,ST307,2014-03-05,2014-03-13,2014-03-14,127.68,127.68,Processed,EMP019,1,0.0,0.0,False
INV000379,SUP009,ST502,2014-03-05,2014-03-12,2014-03-15,198.36,198.36,Processed,EMP012,3,0.0,0.0,False
INV000380,SUP006,ST340,2014-03-05,2014-03-13,2014-03-14,93.16,93.16,Processed,EMP002,1,0.0,0.0,False
INV000381,SUP015,ST028,2014-03-05,2014-03-10,2014-03-19,1916.28,1867.4,Pending / Delayed,EMP022,9,48.88,48.88,True
INV000382,SUP013,ST593,2014-03-05,2014-03-13,2014-03-16,17.9,17.9,Processed,EMP008,3,0.0,0.0,False
INV000383,SUP003,ST537,2014-03-05,2014-03-13,2014-03-15,306.27,306.27,Processed,EMP022,2,0.0,0.0,False
INV000384,SUP011,ST249,2014-03-05,2014-03-13,2014-03-19,305.06,305.06,Processed Late,EMP017,6,0.0,0.0,True
INV000385,SUP008,ST322,2014-03-05,2014-03-13,2014-03-19,15.75,15.75,Processed Late,EMP024,6,0.0,0.0,True
INV000386,SUP007,ST514,2014-03-05,2014-03-12,2014-03-13,52.7,51.3,Processed,EMP003,1,1.4,1.4,False
INV000387,SUP009,ST213,2014-03-05,2014-03-10,2014-03-19,88.8,88.8,Pending / Delayed,EMP004,9,0.0,0.0,True
INV000388,SUP006,ST178,2014-03-05,2014-03-11,2014-03-19,69.02,69.02,Pending / Delayed,EMP022,8,0.0,0.0,True
INV000389,SUP011,ST271,2014-03-05,2014-03-08,2014-03-14,145.32,145.32,Processed Late,EMP002,6,0.0,0.0,True
INV000390,SUP005,ST572,2014-03-05,2014-03-12,2014-03-16,26.0,26.0,Processed Late,EMP017,4,0.0,0.0,True
INV000391,SUP012,ST213,2014-03-05,2014-03-13,2014-03-17,39.05,39.05,Processed Late,EMP027,4,0.0,0.0,True
INV000392,SUP015,ST281,2014-03-05,2014-03-12,2014-03-15,323.51,323.51,Processed,EMP008,3,0.0,0.0,False
INV000393,SUP007,ST405,2014-03-05,2014-03-12,2014-03-14,38.4,38.4,Processed,EMP019,2,0.0,0.0,False
INV000394,SUP005,ST081,2014-03-05,2014-03-08,2014-03-12,70.92,70.92,Processed Late,EMP018,4,0.0,0.0,True
INV000395,SUP004,ST207,2014-03-05,2014-03-11,2014-03-16,1632.1,1632.1,Processed Late,EMP021,5,0.0,0.0,True
INV000396,SUP003,ST112,2014-03-05,2014-03-09,2014-03-11,4293.43,4293.43,Processed,EMP010,2,0.0,0.0,False
INV000397,SUP001,ST544,2014-03-05,2014-03-09,2014-03-19,1033.6,1033.6,Pending / Delayed,EMP009,10,0.0,0.0,True
INV000398,SUP007,ST339,2014-03-05,2014-03-11,2014-03-17,940.23,940.23,Processed Late,EMP023,6,0.0,0.0,True
INV000399,SUP009,ST162,2014-03-05,2014-03-12,2014-03-13,6.54,6.54,Processed,EMP016,1,0.0,0.0,False
INV000400,SUP004,ST295,2014-03-05,2014-03-12,2014-03-15,645.83,645.83,Processed,EMP011,3,0.0,0.0,False
INV000401,SUP002,ST588,2014-03-20,2014-03-26,2014-03-27,9.0,9.0,Processed,EMP011,1,0.0,0.0,False
INV000402,SUP003,ST428,2014-03-20,2014-03-28,2014-04-02,12.57,12.57,Processed Late,EMP004,5,0.0,0.0,True
INV000403,SUP003,ST297,2014-03-20,2014-03-23,2014-03-26,15.12,15.12,Processed,EMP013,3,0.0,0.0,False
INV000404,SUP002,ST344,2014-03-20,2014-03-24,2014-03-25,1103.52,1103.52,Processed,EMP004,1,0.0,0.0,False
INV000405,SUP015,ST138,2014-03-20,2014-03-26,2014-04-05,543.59,543.59,Pending / Delayed,EMP027,10,0.0,0.0,True
INV000406,SUP002,ST339,2014-03-20,2014-03-23,2014-03-25,277.9,277.9,Processed,EMP011,2,0.0,0.0,False
INV000407,SUP012,ST191,2014-03-20,2014-03-23,2014-03-24,48.64,48.64,Processed,EMP016,1,0.0,0.0,False
INV000408,SUP010,ST198,2014-03-20,2014-03-28,2014-04-01,1305.96,1305.96,Processed Late,EMP001,4,0.0,0.0,True
INV000409,SUP009,ST336,2014-03-20,2014-03-23,2014-03-29,30.1,30.1,Processed Late,EMP016,6,0.0,0.0,True
INV000410,SUP003,ST489,2014-03-20,2014-03-24,2014-03-27,364.2,364.2,Processed,EMP011,3,0.0,0.0,False
INV000411,SUP004,ST458,2014-03-20,2014-03-23,2014-03-24,131.56,131.56,Processed,EMP021,1,0.0,0.0,False
INV000412,SUP010,ST012,2014-03-20,2014-03-24,2014-03-30,29.04,29.04,Processed Late,EMP022,6,0.0,0.0,True
INV000413,SUP001,ST122,2014-03-20,2014-03-26,2014-03-28,330.59,330.59,Processed,EMP022,2,0.0,0.0,False
INV000414,SUP009,ST319,2014-03-20,2014-03-23,2014-03-28,1019.53,1032.78,Processed Late,EMP009,5,-13.25,13.25,True
INV000415,SUP004,ST225,2014-03-20,2014-03-23,2014-04-03,25.19,25.19,Pending / Delayed,EMP024,11,0.0,0.0,True
INV000416,SUP010,ST383,2014-03-20,2014-03-27,2014-03-28,1206.38,1203.42,Processed,EMP028,1,2.96,2.96,False
INV000417,SUP013,ST551,2014-03-20,2014-03-25,2014-03-26,233.13,233.13,Processed,EMP014,1,0.0,0.0,False
INV000418,SUP010,ST084,2014-03-20,2014-03-27,2014-03-31,29.88,29.88,Processed Late,EMP017,4,0.0,0.0,True
INV000419,SUP002,ST578,2014-03-20,2014-03-27,2014-03-30,78.12,78.12,Processed,EMP002,3,0.0,0.0,False
INV000420,SUP004,ST587,2014-03-20,2014-03-27,2014-04-07,3508.73,3508.73,Pending / Delayed,EMP023,11,0.0,0.0,True
INV000421,SUP009,ST453,2014-03-20,2014-03-23,2014-03-26,335.86,335.86,Processed,EMP010,3,0.0,0.0,False
INV000422,SUP008,ST094,2014-03-20,2014-03-26,2014-03-27,45.68,45.68,Processed,EMP023,1,0.0,0.0,False
INV000423,SUP009,ST426,2014-03-20,2014-03-25,2014-03-28,9.03,9.03,Processed,EMP009,3,0.0,0.0,False
