purchase_id,purchase_date,store_id,supplier_id,product_id,quantity,unit_cost,expected_delivery,actual_delivery,delivery_status,purchase_value
PUR000227,2014-02-05,ST239,SUP004,OFF-BI-10000320,19,3.54,2014-02-10,2014-02-15,Late,67.26
PUR000228,2014-02-05,ST003,SUP010,FUR-CH-10002647,6,56.31,2014-02-10,2014-02-15,Late,337.86
PUR000229,2014-02-05,ST257,SUP009,FUR-TA-10001932,6,274.49,2014-02-09,2014-02-08,Early,1646.94
PUR000230,2014-02-05,ST244,SUP006,OFF-AR-10002375,2,2.16,2014-02-12,2014-02-13,Late,4.32
PUR000231,2014-02-05,ST130,SUP001,OFF-FA-10000621,2,1.71,2014-02-11,2014-02-14,Late,3.42
PUR000232,2014-02-05,ST460,SUP008,FUR-TA-10000688,5,189.7,2014-02-10,2014-02-13,Late,948.5
PUR000233,2014-02-05,ST227,SUP009,TEC-AC-10001908,20,59.91,2014-02-12,2014-02-11,Early,1198.1999999999998
PUR000234,2014-02-05,ST032,SUP011,OFF-AR-10003394,18,2.06,2014-02-08,2014-02-10,Late,37.08
PUR000235,2014-02-05,ST503,SUP002,FUR-CH-10004477,14,42.59,2014-02-11,2014-02-10,Early,596.26
PUR000236,2014-02-05,ST068,SUP003,FUR-FU-10003829,4,2.02,2014-02-09,2014-02-10,Late,8.08
PUR000237,2014-02-05,ST391,SUP006,OFF-LA-10001613,20,1.48,2014-02-12,2014-02-15,Late,29.6
PUR000238,2014-02-05,ST441,SUP010,OFF-AR-10001662,11,1.98,2014-02-08,2014-02-13,Late,21.78
PUR000239,2014-02-05,ST565,SUP011,OFF-BI-10001922,5,3.37,2014-02-09,2014-02-11,Late,16.85
PUR000240,2014-02-05,ST348,SUP007,OFF-EN-10001509,16,1.17,2014-02-11,2014-02-13,Late,18.72
PUR000241,2014-02-20,ST438,SUP006,OFF-PA-10001125,15,17.82,2014-02-25,2014-03-01,Late,267.3
PUR000242,2014-02-20,ST486,SUP003,OFF-LA-10004689,10,1.49,2014-02-23,2014-02-22,Early,14.9
PUR000243,2014-02-20,ST382,SUP002,FUR-FU-10004091,4,18.71,2014-02-24,2014-02-27,Late,74.84
PUR000244,2014-02-20,ST576,SUP009,FUR-BO-10000711,3,52.71,2014-02-25,2014-03-01,Late,158.13
PUR000245,2014-02-20,ST434,SUP014,OFF-ST-10000617,5,2.72,2014-02-23,2014-02-24,Late,13.600000000000001
PUR000246,2014-02-20,ST520,SUP010,TEC-AC-10001908,11,63.07,2014-02-24,2014-02-24,On Time,693.77
PUR000247,2014-02-20,ST359,SUP002,FUR-BO-10000330,17,98.3,2014-02-27,2014-02-28,Late,1671.1
PUR000248,2014-02-20,ST232,SUP010,OFF-PA-10001870,5,3.55,2014-02-26,2014-03-03,Late,17.75
PUR000249,2014-02-20,ST629,SUP014,OFF-AR-10000034,19,2.83,2014-02-27,2014-02-26,Early,53.77
PUR000250,2014-02-20,ST317,SUP005,OFF-AP-10003287,10,33.24,2014-02-25,2014-02-26,Late,332.40000000000003
PUR000251,2014-02-20,ST580,SUP003,OFF-PA-10003172,2,3.15,2014-02-26,2014-02-25,Early,6.3
PUR000252,2014-02-20,ST094,SUP001,OFF-ST-10001580,6,11.31,2014-02-27,2014-02-27,On Time,67.86
PUR000253,2014-02-20,ST162,SUP006,FUR-BO-10002545,14,190.03,2014-02-25,2014-02-26,Late,2660.42
PUR000254,2014-02-20,ST611,SUP010,TEC-AC-10004901,12,34.82,2014-02-23,2014-02-22,Early,417.84000000000003
PUR000255,2014-02-20,ST051,SUP010,OFF-SU-10000646,6,217.18,2014-02-23,2014-02-24,Late,1303.08
PUR000256,2014-02-20,ST622,SUP008,OFF-PA-10000551,16,2.73,2014-02-26,2014-02-28,Late,43.68
PUR000257,2014-02-20,ST117,SUP009,OFF-ST-10002352,10,5.57,2014-02-25,2014-02-27,Late,55.7
PUR000258,2014-02-20,ST608,SUP011,TEC-PH-10001336,5,87.61,2014-02-26,2014-03-01,Late,438.05
PUR000259,2014-02-20,ST614,SUP007,OFF-AP-10001469,11,26.92,2014-02-23,2014-02-22,Early,296.12
PUR000260,2014-02-20,ST141,SUP004,TEC-PH-10001536,8,12.07,2014-02-25,2014-02-26,Late,96.56
PUR000261,2014-02-20,ST441,SUP008,OFF-AP-10002534,12,196.0,2014-02-24,2014-02-24,On Time,2352.0
PUR000262,2014-02-20,ST513,SUP004,FUR-FU-10002937,14,49.94,2014-02-27,2014-03-04,Late,699.16
PUR000263,2014-02-20,ST044,SUP014,TEC-PH-10001530,13,210.74,2014-02-26,2014-02-25,Early,2739.62
PUR000264,2014-02-20,ST321,SUP014,OFF-ST-10002574,16,149.78,2014-02-27,2014-03-01,Late,2396.48
PUR000265,2014-02-20,ST428,SUP011,OFF-PA-10002666,20,4.89,2014-02-25,2014-02-24,Early,97.8
PUR000266,2014-02-20,ST176,SUP006,TEC-PH-10002085,14,44.15,2014-02-27,2014-03-01,Late,618.1
PUR000267,2014-02-20,ST109,SUP014,FUR-FU-10001876,13,19.07,2014-02-24,2014-02-26,Late,247.91
PUR000268,2014-02-20,ST406,SUP002,FUR-FU-10002379,20,35.77,2014-02-25,2014-03-01,Late,715.4000000000001
PUR000269,2014-02-20,ST173,SUP013,OFF-PA-10000213,12,2.49,2014-02-23,2014-02-26,Late,29.880000000000003
PUR000270,2014-02-20,ST358,SUP004,TEC-PH-10000038,5,132.31,2014-02-25,2014-03-01,Late,661.55
PUR000271,2014-02-20,ST263,SUP003,OFF-EN-10001453,6,30.61,2014-02-24,2014-02-24,On Time,183.66
PUR000272,2014-02-20,ST078,SUP011,OFF-PA-10000143,6,2.89,2014-02-24,2014-03-01,Late,17.34
PUR000273,2014-02-20,ST594,SUP010,OFF-AR-10003829,17,2.31,2014-02-26,2014-03-02,Late,39.27
PUR000274,2014-02-20,ST331,SUP010,OFF-AR-10000390,20,2.29,2014-02-25,2014-02-25,On Time,45.8
PUR000275,2014-02-20,ST311,SUP008,OFF-AP-10004868,16,5.18,2014-02-25,2014-02-28,Late,82.88
PUR000276,2014-02-20,ST318,SUP002,FUR-FU-10003664,3,65.77,2014-02-26,2014-02-28,Late,197.31
PUR000277,2014-02-20,ST294,SUP014,OFF-AR-10001315,3,1.14,2014-02-23,2014-02-27,Late,3.42
PUR000278,2014-02-20,ST394,SUP009,TEC-AC-10000892,4,58.92,2014-02-26,2014-03-01,Late,235.68
PUR000279,2014-02-20,ST043,SUP012,OFF-BI-10003638,19,11.4,2014-02-26,2014-03-03,Late,216.6
PUR000280,2014-02-20,ST620,SUP006,FUR-FU-10002088,20,5.37,2014-02-26,2014-03-01,Late,107.4
PUR000281,2014-02-20,ST106,SUP008,OFF-AR-10002578,6,2.23,2014-02-25,2014-03-01,Late,13.379999999999999
PUR000282,2014-02-20,ST041,SUP003,FUR-TA-10003008,4,158.96,2014-02-24,2014-02-28,Late,635.84
PUR000283,2014-02-20,ST536,SUP009,OFF-AR-10002766,16,2.23,2014-02-27,2014-02-27,On Time,35.68
PUR000284,2014-02-20,ST397,SUP005,FUR-FU-10004909,13,10.24,2014-02-26,2014-03-03,Late,133.12
PUR000285,2014-02-20,ST343,SUP001,OFF-AR-10003504,12,3.15,2014-02-23,2014-02-24,Late,37.8
PUR000286,2014-02-20,ST291,SUP007,OFF-BI-10002103,5,4.75,2014-02-25,2014-03-01,Late,23.75
PUR000287,2014-02-20,ST145,SUP010,FUR-CH-10003761,6,92.43,2014-02-25,2014-02-26,Late,554.58
PUR000288,2014-02-20,ST087,SUP012,OFF-PA-10000528,14,2.69,2014-02-25,2014-02-28,Late,37.66
PUR000289,2014-02-20,ST131,SUP006,OFF-ST-10002406,14,11.09,2014-02-27,2014-02-26,Early,155.26
PUR000290,2014-02-20,ST372,SUP001,OFF-FA-10001883,15,7.72,2014-02-25,2014-02-25,On Time,115.8
PUR000291,2014-02-20,ST498,SUP013,OFF-BI-10000977,8,15.9,2014-02-24,2014-02-24,On Time,127.2
PUR000292,2014-02-20,ST104,SUP005,OFF-AR-10001419,6,2.69,2014-02-27,2014-03-04,Late,16.14
PUR000293,2014-02-20,ST540,SUP015,TEC-AC-10002942,19,61.11,2014-02-23,2014-02-27,Late,1161.09
PUR000294,2014-02-20,ST135,SUP010,FUR-FU-10003424,12,7.81,2014-02-27,2014-03-01,Late,93.72
PUR000295,2014-02-20,ST170,SUP014,OFF-LA-10002787,6,1.82,2014-02-26,2014-02-25,Early,10.92
PUR000296,2014-02-20,ST244,SUP012,TEC-PH-10002885,15,461.5,2014-02-26,2014-03-01,Late,6922.5
PUR000297,2014-02-20,ST460,SUP013,FUR-FU-10000023,11,3.46,2014-02-24,2014-02-27,Late,38.06
PUR000298,2014-02-20,ST481,SUP013,FUR-FU-10004963,9,4.88,2014-02-24,2014-02-25,Late,43.92
PUR000299,2014-02-20,ST289,SUP008,OFF-LA-10001613,20,1.61,2014-02-26,2014-03-01,Late,32.2
PUR000300,2014-02-20,ST205,SUP003,TEC-PH-10002310,18,115.68,2014-02-27,2014-02-27,On Time,2082.2400000000002
PUR000301,2014-02-20,ST381,SUP008,TEC-PH-10001819,10,21.3,2014-02-27,2014-02-26,Early,213.0
PUR000302,2014-02-20,ST086,SUP005,OFF-BI-10000145,18,1.7,2014-02-24,2014-02-25,Late,30.599999999999998
PUR000303,2014-02-20,ST448,SUP003,FUR-FU-10001756,16,14.61,2014-02-23,2014-02-23,On Time,233.76
PUR000304,2014-02-20,ST028,SUP015,OFF-BI-10001757,16,2.76,2014-02-26,2014-02-25,Early,44.16
PUR000305,2014-02-20,ST396,SUP004,FUR-FU-10001935,14,2.18,2014-02-23,2014-02-24,Late,30.520000000000003
PUR000306,2014-02-20,ST102,SUP015,OFF-BI-10004318,9,84.6,2014-02-25,2014-03-02,Late,761.4
PUR000307,2014-02-20,ST484,SUP005,OFF-PA-10001033,6,19.39,2014-02-24,2014-03-01,Late,116.34
PUR000308,2014-02-20,ST082,SUP001,OFF-BI-10004728,17,2.58,2014-02-23,2014-02-24,Late,43.86
PUR000309,2014-02-20,ST624,SUP009,OFF-AP-10002651,8,219.34,2014-02-27,2014-03-01,Late,1754.72
PUR000310,2014-02-20,ST309,SUP004,OFF-BI-10000174,5,3.18,2014-02-23,2014-02-22,Early,15.9
PUR000311,2014-02-20,ST469,SUP013,OFF-BI-10002432,9,2.64,2014-02-23,2014-02-22,Early,23.76
PUR000312,2014-02-20,ST528,SUP001,TEC-AC-10004353,17,40.46,2014-02-27,2014-02-27,On Time,687.82
PUR000313,2014-02-20,ST630,SUP001,FUR-FU-10001934,6,14.88,2014-02-25,2014-02-25,On Time,89.28
PUR000314,2014-02-20,ST088,SUP011,OFF-BI-10001294,20,6.33,2014-02-27,2014-02-28,Late,126.6
PUR000315,2014-02-20,ST520,SUP009,OFF-SU-10000946,4,6.18,2014-02-27,2014-03-02,Late,24.72
PUR000316,2014-02-20,ST045,SUP008,OFF-BI-10002133,2,21.35,2014-02-26,2014-02-27,Late,42.7
PUR000317,2014-02-20,ST070,SUP006,OFF-PA-10002259,10,6.11,2014-02-25,2014-02-25,On Time,61.1
PUR000318,2014-02-20,ST341,SUP012,FUR-TA-10004619,5,117.57,2014-02-24,2014-02-23,Early,587.8499999999999
PUR000319,2014-02-20,ST180,SUP014,FUR-FU-10000820,13,14.06,2014-02-26,2014-03-02,Late,182.78
PUR000320,2014-02-20,ST139,SUP013,OFF-PA-10000587,17,3.89,2014-02-23,2014-02-27,Late,66.13
PUR000321,2014-03-05,ST045,SUP004,TEC-AC-10004510,16,13.36,2014-03-09,2014-03-08,Early,213.76
PUR000322,2014-03-05,ST408,SUP009,FUR-CH-10004626,12,83.32,2014-03-12,2014-03-14,Late,999.8399999999999
PUR000323,2014-03-05,ST196,SUP011,TEC-PH-10003691,10,85.74,2014-03-10,2014-03-11,Late,857.4
PUR000324,2014-03-05,ST280,SUP006,OFF-AP-10003622,3,2.48,2014-03-08,2014-03-13,Late,7.4399999999999995
PUR000325,2014-03-05,ST451,SUP007,OFF-ST-10001511,13,60.64,2014-03-11,2014-03-12,Late,788.32
PUR000326,2014-03-05,ST377,SUP008,OFF-FA-10000992,7,1.88,2014-03-12,2014-03-13,Late,13.16
PUR000327,2014-03-05,ST441,SUP002,TEC-MA-10002412,4,4259.99,2014-03-12,2014-03-17,Late,17039.96
PUR000328,2014-03-05,ST106,SUP006,TEC-AC-10004353,7,40.05,2014-03-08,2014-03-09,Late,280.34999999999997
PUR000329,2014-03-05,ST437,SUP010,FUR-FU-10000175,11,9.11,2014-03-09,2014-03-13,Late,100.21
PUR000330,2014-03-05,ST362,SUP001,OFF-EN-10004773,16,15.33,2014-03-12,2014-03-14,Late,245.28
PUR000331,2014-03-05,ST059,SUP013,OFF-BI-10000174,10,3.1,2014-03-08,2014-03-12,Late,31.0
PUR000332,2014-03-05,ST164,SUP013,OFF-AP-10000026,14,42.11,2014-03-08,2014-03-08,On Time,589.54
PUR000333,2014-03-05,ST242,SUP002,OFF-BI-10000829,16,2.2,2014-03-10,2014-03-11,Late,35.2
PUR000334,2014-03-05,ST620,SUP001,OFF-AR-10000940,14,2.34,2014-03-09,2014-03-13,Late,32.76
PUR000335,2014-03-05,ST455,SUP006,OFF-ST-10001932,16,181.04,2014-03-08,2014-03-11,Late,2896.64
PUR000336,2014-03-05,ST322,SUP007,OFF-BI-10004364,6,3.29,2014-03-10,2014-03-10,On Time,19.740000000000002
PUR000337,2014-03-05,ST512,SUP003,FUR-FU-10000672,5,7.03,2014-03-12,2014-03-14,Late,35.15
PUR000338,2014-03-05,ST267,SUP013,OFF-AR-10001246,19,1.93,2014-03-11,2014-03-11,On Time,36.67
PUR000339,2014-03-05,ST205,SUP008,OFF-ST-10004340,11,47.15,2014-03-08,2014-03-08,On Time,518.65
PUR000340,2014-03-05,ST456,SUP015,OFF-EN-10003845,4,1.97,2014-03-08,2014-03-13,Late,7.88
PUR000341,2014-03-05,ST067,SUP012,OFF-BI-10003707,12,7.89,2014-03-12,2014-03-15,Late,94.67999999999999
PUR000342,2014-03-05,ST162,SUP014,OFF-AP-10004708,11,29.14,2014-03-09,2014-03-14,Late,320.54
PUR000343,2014-03-05,ST206,SUP002,FUR-FU-10001488,13,84.93,2014-03-09,2014-03-09,On Time,1104.0900000000001
PUR000344,2014-03-05,ST587,SUP009,TEC-AC-10000710,17,8.5,2014-03-10,2014-03-12,Late,144.5
PUR000345,2014-03-05,ST089,SUP015,OFF-AR-10003651,19,2.16,2014-03-08,2014-03-09,Late,41.040000000000006
PUR000346,2014-03-05,ST491,SUP012,FUR-FU-10003664,14,74.55,2014-03-12,2014-03-14,Late,1043.7
PUR000347,2014-03-05,ST129,SUP002,OFF-AP-10000252,15,8.1,2014-03-10,2014-03-14,Late,121.5
PUR000348,2014-03-05,ST530,SUP011,TEC-MA-10004241,4,229.32,2014-03-10,2014-03-10,On Time,917.28
PUR000349,2014-03-05,ST133,SUP003,FUR-CH-10001973,19,98.11,2014-03-11,2014-03-14,Late,1864.09
PUR000350,2014-03-05,ST157,SUP009,OFF-BI-10001267,3,3.42,2014-03-10,2014-03-10,On Time,10.26
PUR000351,2014-03-05,ST231,SUP012,OFF-AR-10003696,7,23.68,2014-03-10,2014-03-13,Late,165.76
PUR000352,2014-03-05,ST202,SUP005,OFF-BI-10000546,11,1.57,2014-03-12,2014-03-13,Late,17.27
PUR000353,2014-03-05,ST547,SUP010,TEC-PH-10001336,6,93.87,2014-03-08,2014-03-11,Late,563.22
PUR000354,2014-03-05,ST158,SUP010,OFF-BI-10001636,7,4.64,2014-03-09,2014-03-13,Late,32.48
PUR000355,2014-03-05,ST043,SUP010,TEC-CO-10001046,12,411.37,2014-03-08,2014-03-07,Early,4936.4400000000005
PUR000356,2014-03-05,ST591,SUP013,FUR-FU-10003247,3,21.26,2014-03-10,2014-03-14,Late,63.78
PUR000357,2014-03-05,ST032,SUP007,OFF-BI-10004826,8,9.04,2014-03-11,2014-03-15,Late,72.32
PUR000358,2014-03-05,ST495,SUP005,TEC-PH-10000562,19,76.55,2014-03-09,2014-03-14,Late,1454.45
PUR000359,2014-03-05,ST062,SUP002,OFF-SU-10000381,14,6.34,2014-03-09,2014-03-11,Late,88.75999999999999
PUR000360,2014-03-05,ST349,SUP004,TEC-AC-10002076,15,50.74,2014-03-12,2014-03-12,On Time,761.1
PUR000361,2014-03-05,ST354,SUP006,OFF-PA-10002709,12,3.27,2014-03-11,2014-03-11,On Time,39.24
PUR000362,2014-03-05,ST327,SUP002,FUR-FU-10003039,13,28.55,2014-03-09,2014-03-11,Late,371.15000000000003
PUR000363,2014-03-05,ST145,SUP004,FUR-FU-10001617,5,6.54,2014-03-08,2014-03-07,Early,32.7
PUR000364,2014-03-05,ST631,SUP014,FUR-CH-10004540,11,27.25,2014-03-11,2014-03-11,On Time,299.75
PUR000365,2014-03-05,ST592,SUP015,OFF-BI-10001525,7,2.23,2014-03-10,2014-03-10,On Time,15.61
PUR000366,2014-03-05,ST479,SUP009,FUR-FU-10003268,7,31.97,2014-03-11,2014-03-12,Late,223.79
PUR000367,2014-03-05,ST518,SUP007,OFF-BI-10003656,17,83.04,2014-03-11,2014-03-11,On Time,1411.68
PUR000368,2014-03-05,ST052,SUP001,OFF-BI-10000591,8,2.06,2014-03-10,2014-03-12,Late,16.48
PUR000369,2014-03-05,ST111,SUP001,OFF-BI-10002982,17,3.39,2014-03-11,2014-03-11,On Time,57.63
PUR000370,2014-03-05,ST413,SUP013,FUR-CH-10002304,10,20.37,2014-03-10,2014-03-09,Early,203.70000000000002
PUR000371,2014-03-05,ST200,SUP009,TEC-AC-10002217,14,16.09,2014-03-10,2014-03-13,Late,225.26
PUR000372,2014-03-05,ST462,SUP009,OFF-PA-10001461,11,3.18,2014-03-12,2014-03-13,Late,34.980000000000004
PUR000373,2014-03-05,ST404,SUP002,FUR-FU-10002937,5,45.93,2014-03-10,2014-03-15,Late,229.65
PUR000374,2014-03-05,ST148,SUP006,TEC-PH-10004897,12,10.0,2014-03-09,2014-03-12,Late,120.0
PUR000375,2014-03-05,ST047,SUP001,OFF-BI-10002931,18,20.56,2014-03-08,2014-03-08,On Time,370.08
PUR000376,2014-03-05,ST468,SUP009,TEC-PH-10000560,12,267.31,2014-03-09,2014-03-12,Late,3207.7200000000003
PUR000377,2014-03-05,ST628,SUP015,OFF-AP-10001634,18,2.39,2014-03-10,2014-03-10,On Time,43.02
PUR000378,2014-03-05,ST307,SUP012,OFF-EN-10004483,14,9.12,2014-03-12,2014-03-13,Late,127.67999999999999
PUR000379,2014-03-05,ST502,SUP009,OFF-ST-10001228,18,11.02,2014-03-12,2014-03-13,Late,198.35999999999999
PUR000380,2014-03-05,ST340,SUP006,FUR-FU-10000073,17,5.48,2014-03-08,2014-03-10,Late,93.16000000000001
PUR000381,2014-03-05,ST028,SUP015,FUR-TA-10003748,20,93.37,2014-03-12,2014-03-14,Late,1867.4
PUR000382,2014-03-05,ST593,SUP013,OFF-LA-10001641,10,1.79,2014-03-12,2014-03-12,On Time,17.9
PUR000383,2014-03-05,ST537,SUP003,FUR-BO-10001972,3,102.09,2014-03-12,2014-03-17,Late,306.27
PUR000384,2014-03-05,ST249,SUP011,OFF-BI-10000632,14,21.79,2014-03-08,2014-03-11,Late,305.06
PUR000385,2014-03-05,ST322,SUP008,FUR-FU-10000221,5,3.15,2014-03-11,2014-03-11,On Time,15.75
PUR000386,2014-03-05,ST514,SUP007,FUR-FU-10002268,15,3.42,2014-03-12,2014-03-14,Late,51.3
PUR000387,2014-03-05,ST213,SUP009,TEC-AC-10000158,3,29.6,2014-03-12,2014-03-13,Late,88.80000000000001
PUR000388,2014-03-05,ST178,SUP006,OFF-PA-10004733,17,4.06,2014-03-11,2014-03-14,Late,69.02
PUR000389,2014-03-05,ST271,SUP011,OFF-EN-10004386,12,12.11,2014-03-12,2014-03-14,Late,145.32
PUR000390,2014-03-05,ST572,SUP005,OFF-AR-10004269,8,3.25,2014-03-10,2014-03-10,On Time,26.0
PUR000391,2014-03-05,ST213,SUP012,OFF-PA-10001246,11,3.55,2014-03-11,2014-03-12,Late,39.05
PUR000392,2014-03-05,ST281,SUP015,TEC-AC-10001013,17,19.03,2014-03-10,2014-03-09,Early,323.51
PUR000393,2014-03-05,ST405,SUP007,OFF-FA-10000053,20,1.92,2014-03-10,2014-03-15,Late,38.4
PUR000394,2014-03-05,ST081,SUP005,OFF-PA-10002222,6,11.82,2014-03-10,2014-03-12,Late,70.92
PUR000395,2014-03-05,ST207,SUP004,TEC-AC-10002049,10,163.21,2014-03-12,2014-03-13,Late,1632.1000000000001
PUR000396,2014-03-05,ST112,SUP003,OFF-ST-10000078,19,225.97,2014-03-12,2014-03-16,Late,4293.43
PUR000397,2014-03-05,ST544,SUP001,OFF-PA-10004359,20,51.68,2014-03-09,2014-03-13,Late,1033.6
PUR000398,2014-03-05,ST339,SUP007,OFF-ST-10002615,9,104.47,2014-03-11,2014-03-10,Early,940.23
PUR000399,2014-03-05,ST162,SUP009,FUR-FU-10003981,6,1.09,2014-03-11,2014-03-15,Late,6.540000000000001
PUR000400,2014-03-05,ST295,SUP004,FUR-FU-10000747,17,37.99,2014-03-10,2014-03-11,Late,645.83
PUR000401,2014-03-20,ST588,SUP002,OFF-ST-10000617,3,3.0,2014-03-24,2014-03-27,Late,9.0
PUR000402,2014-03-20,ST428,SUP003,OFF-BI-10000050,3,4.19,2014-03-24,2014-03-23,Early,12.57
PUR000403,2014-03-20,ST297,SUP003,OFF-FA-10002988,14,1.08,2014-03-23,2014-03-22,Early,15.120000000000001
PUR000404,2014-03-20,ST344,SUP002,FUR-FU-10000293,11,100.32,2014-03-25,2014-03-27,Late,1103.52
PUR000405,2014-03-20,ST138,SUP015,OFF-ST-10000532,19,28.61,2014-03-27,2014-03-29,Late,543.59
PUR000406,2014-03-20,ST339,SUP002,OFF-AP-10001469,10,27.79,2014-03-24,2014-03-28,Late,277.9
PUR000407,2014-03-20,ST191,SUP012,OFF-PA-10000682,16,3.04,2014-03-23,2014-03-27,Late,48.64
PUR000408,2014-03-20,ST198,SUP010,TEC-PH-10004447,12,108.83,2014-03-24,2014-03-27,Late,1305.96
PUR000409,2014-03-20,ST336,SUP009,OFF-BI-10003655,14,2.15,2014-03-23,2014-03-25,Late,30.099999999999998
PUR000410,2014-03-20,ST489,SUP003,OFF-ST-10000736,5,72.84,2014-03-25,2014-03-25,On Time,364.20000000000005
PUR000411,2014-03-20,ST458,SUP004,FUR-CH-10004886,2,65.78,2014-03-25,2014-03-26,Late,131.56
PUR000412,2014-03-20,ST012,SUP010,OFF-FA-10002280,11,2.64,2014-03-25,2014-03-29,Late,29.040000000000003
PUR000413,2014-03-20,ST122,SUP001,TEC-PH-10004188,13,25.43,2014-03-26,2014-03-27,Late,330.59
PUR000414,2014-03-20,ST319,SUP009,FUR-CH-10004997,7,147.54,2014-03-23,2014-03-27,Late,1032.78
PUR000415,2014-03-20,ST225,SUP004,OFF-PA-10003893,11,2.29,2014-03-24,2014-03-26,Late,25.19
PUR000416,2014-03-20,ST383,SUP010,OFF-BI-10004600,6,200.57,2014-03-26,2014-03-30,Late,1203.42
PUR000417,2014-03-20,ST551,SUP013,OFF-PA-10002377,19,12.27,2014-03-24,2014-03-29,Late,233.13
PUR000418,2014-03-20,ST084,SUP010,OFF-PA-10001560,9,3.32,2014-03-27,2014-03-29,Late,29.88
PUR000419,2014-03-20,ST578,SUP002,OFF-PA-10000380,18,4.34,2014-03-23,2014-03-22,Early,78.12
PUR000420,2014-03-20,ST587,SUP004,FUR-TA-10004534,19,184.67,2014-03-27,2014-03-27,On Time,3508.7299999999996
PUR000421,2014-03-20,ST453,SUP009,FUR-BO-10003894,7,47.98,2014-03-23,2014-03-27,Late,335.85999999999996
PUR000422,2014-03-20,ST094,SUP008,OFF-EN-10001335,8,5.71,2014-03-27,2014-03-29,Late,45.68
PUR000423,2014-03-20,ST426,SUP009,OFF-AR-10003504,3,3.01,2014-03-26,2014-03-29,Late,9.03
PUR000424,2014-03-20,ST316,SUP011,OFF-PA-10003883,3,3.58,2014-03-23,2014-03-25,Late,10.74
PUR000425,2014-03-20,ST224,SUP012,OFF-BI-10000546,10,1.56,2014-03-27,2014-03-26,Early,15.600000000000001
PUR000426,2014-03-20,ST066,SUP012,FUR-FU-10001487,3,4.88,2014-03-27,2014-03-26,Early,14.64
PUR000427,2014-03-20,ST033,SUP008,FUR-TA-10002607,4,65.34,2014-03-25,2014-03-27,Late,261.36
PUR000428,2014-03-20,ST431,SUP013,FUR-CH-10002647,7,56.1,2014-03-25,2014-03-27,Late,392.7
PUR000429,2014-03-20,ST387,SUP015,OFF-AP-10000938,16,78.08,2014-03-26,2014-03-25,Early,1249.28
PUR000430,2014-03-20,ST357,SUP014,OFF-AP-10002578,19,33.54,2014-03-23,2014-03-23,On Time,637.26
PUR000431,2014-03-20,ST229,SUP003,OFF-PA-10003177,19,3.3,2014-03-23,2014-03-28,Late,62.699999999999996
PUR000432,2014-03-20,ST558,SUP008,OFF-BI-10001670,2,20.65,2014-03-26,2014-03-29,Late,41.3
PUR000433,2014-03-20,ST472,SUP004,OFF-LA-10004689,14,1.63,2014-03-25,2014-03-25,On Time,22.82
PUR000434,2014-03-20,ST116,SUP015,TEC-AC-10004864,10,19.51,2014-03-23,2014-03-28,Late,195.10000000000002
PUR000435,2014-03-20,ST017,SUP015,FUR-FU-10000965,15,31.35,2014-03-24,2014-03-24,On Time,470.25
PUR000436,2014-03-20,ST458,SUP001,OFF-FA-10004854,4,5.6,2014-03-27,2014-03-31,Late,22.4
PUR000437,2014-03-20,ST412,SUP001,OFF-PA-10004041,3,3.86,2014-03-26,2014-03-26,On Time,11.58
PUR000438,2014-03-20,ST058,SUP014,OFF-BI-10001132,19,2.59,2014-03-24,2014-03-27,Late,49.209999999999994
PUR000439,2014-03-20,ST590,SUP015,FUR-FU-10000794,11,5.71,2014-03-25,2014-03-28,Late,62.81
PUR000440,2014-03-20,ST147,SUP015,OFF-FA-10000735,12,1.52,2014-03-27,2014-03-27,On Time,18.240000000000002
PUR000441,2014-03-20,ST571,SUP001,OFF-SU-10000646,15,223.86,2014-03-27,2014-03-31,Late,3357.9
PUR000442,2014-03-20,ST570,SUP007,FUR-BO-10001972,7,102.94,2014-03-26,2014-03-25,Early,720.5799999999999
PUR000443,2014-03-20,ST391,SUP011,FUR-CH-10002880,13,119.13,2014-03-27,2014-03-28,Late,1548.69
PUR000444,2014-03-20,ST386,SUP005,TEC-AC-10002305,15,14.49,2014-03-24,2014-03-29,Late,217.35
PUR000445,2014-03-20,ST231,SUP014,FUR-CH-10003817,19,45.31,2014-03-25,2014-03-30,Late,860.8900000000001
PUR000446,2014-03-20,ST060,SUP015,OFF-AP-10002457,6,81.07,2014-03-27,2014-03-29,Late,486.41999999999996
PUR000447,2014-03-20,ST398,SUP003,FUR-FU-10000758,15,17.14,2014-03-24,2014-03-25,Late,257.1
PUR000448,2014-03-20,ST461,SUP002,TEC-PH-10004614,8,49.99,2014-03-25,2014-03-24,Early,399.92
PUR000449,2014-03-20,ST053,SUP004,OFF-FA-10004968,19,3.83,2014-03-25,2014-03-27,Late,72.77
PUR000450,2014-03-20,ST602,SUP004,OFF-BI-10002103,3,5.04,2014-03-27,2014-03-27,On Time,15.120000000000001
PUR000451,2014-03-20,ST341,SUP015,FUR-TA-10001866,17,131.7,2014-03-25,2014-03-24,Early,2238.8999999999996
PUR000452,2014-03-20,ST121,SUP012,FUR-BO-10004834,8,737.66,2014-03-26,2014-03-26,On Time,5901.28
PUR000453,2014-03-20,ST566,SUP004,OFF-PA-10000659,8,7.02,2014-03-25,2014-03-30,Late,56.16
